DATE,SOURCE_ID,SOURCE_SIC_CODE,TARGET_ID,TARGET_SIC_CODE
20110927,268,J5822,59,J6202
20110927,268,J5822,242,J6121
20110927,268,J5822,108,J6202
20110927,268,J5822,214,J5822
20110928,54,J6129,44,K6491
20110928,54,J6129,484,K6412
20110928,54,J6129,50,K6491
20110928,54,J6129,41,K6491
20110928,469,J5822,59,J6202
20110928,469,J5822,484,K6412
20110928,612,J6202,214,J5822
20110928,612,J6202,59,J6202
20111010,659,J6202,36,J5822
20111010,659,J6202,59,J6202
20111011,212,J5822,214,J5822
20111011,212,J5822,132,J6202
20111011,212,J5822,463,J5822
20111011,212,J5822,2,K6511
20111013,323,J5822,85,J5822
20111013,462,J5822,52,J6202
20111013,462,J5822,108,J6202
20111014,583,C2721,43,J6122
20111014,583,C2721,207,J6121
20111014,583,C2721,241,J6121
20111017,47,J5822,242,J6121
20111019,429,J5822,214,J5822
20111019,429,J5822,106,J5822
20111019,429,J5822,386,J6202
20111019,429,J5822,48,J5822
20111019,620,J6202,125,F4232
20111019,620,J6202,241,J6121
20111025,180,C2631,322,J6202
20111025,180,C2631,48,J5822
20111027,180,C2631,322,J6202
20111027,180,C2631,48,J5822
20111031,706,J5822,463,J5822
20111031,706,J5822,59,J6202
20111031,706,J5822,131,J5822
20111031,682,J5812,7,J5812
20111031,682,J5812,17,J5812
20111031,682,J5812,9,J5812
20111104,81,J6201,118,S9512
20111107,501,J5822,387,J5822
20111108,184,J5822,8,K6412
20111109,635,J5822,108,J6202
20111109,637,G4651,77,J6202
20111110,507,J6202,651,J5822
20111115,77,J6202,13,C3012
20111116,265,J5822,59,J6202
20111116,265,J5822,206,J6122
20111116,265,J5822,242,J6121
20111116,352,J6202,36,J5822
20111116,352,J6202,13,C3012
20111117,402,J5822,50,K6491
20111117,402,J5822,40,K6491
20111117,402,J5822,41,K6491
20111123,500,J5822,59,J6202
20111124,341,J5822,136,J6202
20111124,341,J5822,230,J6202
20111124,514,J5822,43,J6122
20111125,271,J5822,26,G4651
20111125,271,J5822,230,J6202
20111125,271,J5822,144,J5822
20111128,200,J6202,463,J5822
20111128,200,J6202,2,K6511
20111130,629,J6022,172,G4791
20111201,444,J5822,59,J6202
20111201,444,J5822,206,J6122
20111207,55,F4232,242,J6121
20111208,15,C1712,7,J5812
20111208,15,C1712,9,J5812
20111208,15,C1712,16,J5812
20111209,15,C1712,7,J5812
20111209,15,C1712,9,J5812
20111209,15,C1712,16,J5812
20111209,697,J6202,43,J6122
20111213,696,J5822,711,J6202
20111213,696,J5822,112,J6202
20111213,696,J5822,59,J6202
20111214,60,J5822,73,J5822
20111214,60,J5822,116,J6312
20111216,28,F4231,206,J6122
20111219,608,J6202,43,J6122
20111219,608,J6202,2,K6511
20111220,207,J6121,241,J6121
20111220,207,J6121,242,J6121
20111227,517,C2811,182,J6022
20111227,517,C2811,206,J6122
20111227,517,C2811,242,J6121
20120131,26,G4651,242,J6121
20120203,259,J5822,242,J6121
20120203,259,J5822,50,K6491
20120203,259,J5822,41,K6491
20120206,381,J5822,229,G4652
20120206,381,J5822,108,J6202
20120206,381,J5822,43,J6122
20120208,259,J5822,242,J6121
20120208,259,J5822,50,K6491
20120208,259,J5822,41,K6491
20120208,335,J5822,79,J5822
20120208,335,J5822,32,J6311
20120208,335,J5822,104,J5822
20120208,335,J5822,48,J5822
20120215,165,J5822,667,H5299
20120220,657,J5822,666,C2911
20120220,330,J5822,205,G4652
20120220,330,J5822,382,J5822
20120221,330,J5822,205,G4652
20120221,330,J5822,382,J5822
20120302,284,J5822,59,J6202
20120302,284,J5822,576,J5822
20120302,284,J5822,570,C2642
20120302,284,J5822,60,J5822
20120307,573,J5822,242,J6121
20120307,573,J5822,43,J6122
20120307,573,J5822,48,J5822
20120307,244,J6202,118,S9512
20120307,244,J6202,119,J6202
20120307,244,J6202,59,J6202
20120307,244,J6202,242,J6121
20120307,573,J5822,59,J6202
20120313,42,J5822,78,J6202
20120313,42,J5822,470,N7599
20120314,528,G4651,60,J5822
20120316,658,J5822,663,C3111
20120316,658,J5822,664,C3111
20120316,557,J5822,626,M7012
20120316,661,J6202,233,J5822
20120316,661,J6202,113,J6202
20120316,585,C2223,242,J6121
20120319,204,J5822,48,J5822
20120319,665,J5822,651,J5822
20120319,665,J5822,472,J6202
20120323,514,J5822,43,J6122
20120323,602,J5822,258,C2520
20120323,602,J5822,626,M7012
20120323,602,J5822,354,C3131
20120326,411,J5822,85,J5822
20120326,411,J5822,48,J5822
20120327,340,G4651,177,J5822
20120327,340,G4651,108,J6202
20120327,340,G4651,306,J6202
20120327,340,G4651,77,J6202
20120327,194,G4645,67,J5811
20120327,194,G4645,88,J5811
20120327,290,J6399,663,C3111
20120327,290,J6399,48,J5822
20120327,536,J5822,48,J5822
20120327,536,J5822,395,J5822
20120327,536,J5822,484,K6412
20120328,235,J5822,663,C3111
20120328,195,J6202,48,J5822
20120328,423,J5822,43,J6122
20120328,423,J5822,570,C2642
20120328,235,J5822,664,C3111
20120329,333,J5822,664,C3111
20120329,333,J5822,663,C3111
20120329,164,J6202,59,J6202
20120329,164,J6202,48,J5822
20120329,197,F4232,108,J6202
20120329,278,C2641,392,J6209
20120329,278,C2641,463,J5822
20120329,278,C2641,191,J6202
20120330,542,J6202,463,J5822
20120330,542,J6202,48,J5822
20120330,542,J6202,108,J6202
20120402,343,J6202,182,J6022
20120402,343,J6202,108,J6202
20120402,343,J6202,463,J5822
20120402,343,J6202,206,J6122
20120403,139,C2641,241,J6121
20120403,139,C2641,242,J6121
20120403,358,J6202,112,J6202
20120404,685,J5822,663,C3111
20120404,685,J5822,664,C3111
20120404,685,J5822,651,J5822
20120405,548,M7212,206,J6122
20120405,247,J6202,48,J5822
20120405,133,F4232,392,J6209
20120405,133,F4232,43,J6122
20120405,247,J6202,59,J6202
20120405,548,M7212,108,J6202
20120406,692,J5822,692,J5822
20120408,378,J5822,395,J5822
20120409,489,C2642,702,J5822
20120409,489,C2642,242,J6121
20120409,489,C2642,48,J5822
20120409,349,J5822,206,J6122
20120409,245,F4232,230,J6202
20120409,245,F4232,242,J6121
20120409,245,F4232,48,J5822
20120409,55,F4232,242,J6121
20120409,349,J5822,59,J6202
20120409,349,J5822,48,J5822
20120410,60,J5822,73,J5822
20120410,582,J5822,214,J5822
20120410,582,J5822,108,J6202
20120410,582,J5822,48,J5822
20120410,266,J5822,48,J5822
20120410,60,J5822,116,J6312
20120410,421,F4232,206,J6122
20120410,421,F4232,242,J6121
20120410,676,J6202,59,J6202
20120411,517,C2811,206,J6122
20120411,517,C2811,48,J5822
20120411,517,C2811,182,J6022
20120411,387,J5822,108,J6202
20120411,387,J5822,6,K6412
20120411,387,J5822,48,J5822
20120412,435,J6202,33,G4761
20120412,435,J6202,108,J6202
20120412,435,J6202,48,J5822
20120412,254,J5822,59,J6202
20120412,254,J5822,71,J5822
20120412,254,J5822,48,J5822
20120412,487,G4651,76,J5822
20120412,487,G4651,108,J6202
20120412,487,G4651,21,J6202
20120413,657,J5822,666,C2911
20120413,406,J5822,59,J6202
20120413,246,J5822,242,J6121
20120413,246,J5822,206,J6122
20120413,575,J5822,48,J5822
20120414,686,J5822,664,C3111
20120414,686,J5822,663,C3111
20120414,686,J5822,663,C3111
20120414,686,J5822,446,C3111
20120414,381,J5822,229,G4652
20120414,381,J5822,108,J6202
20120414,381,J5822,43,J6122
20120416,329,C2651,78,J6202
20120416,329,C2651,48,J5822
20120416,329,C2651,395,J5822
20120416,329,C2651,242,J6121
20120416,651,J5822,663,C3111
20120416,60,J5822,73,J5822
20120416,60,J5822,116,J6312
20120417,36,J5822,59,J6202
20120417,36,J5822,242,J6121
20120417,651,J5822,663,C3111
20120417,470,N7599,242,J6121
20120417,99,J6202,241,J6121
20120417,99,J6202,206,J6122
20120417,99,J6202,242,J6121
20120417,111,F4232,242,J6121
20120417,111,F4232,206,J6122
20120417,111,F4232,48,J5822
20120417,140,G4651,242,J6121
20120417,140,G4651,454,J6022
20120417,140,G4651,387,J5822
20120418,36,J5822,59,J6202
20120418,36,J5822,242,J6121
20120418,463,J5822,2,K6511
20120418,22,J6202,241,J6121
20120418,317,J5822,463,J5822
20120418,317,J5822,59,J6202
20120419,525,J5822,48,J5822
20120419,243,J6202,281,J5822
20120419,243,J6202,59,J6202
20120419,243,J6202,161,J5822
20120419,564,C2641,241,J6121
20120419,564,C2641,206,J6122
20120419,564,C2641,242,J6121
20120420,430,J6311,241,J6121
20120420,154,J5822,161,J5822
20120420,154,J5822,78,J6202
20120420,564,C2641,43,J6122
20120420,564,C2641,206,J6122
20120420,690,J5822,663,C3111
20120420,690,J5822,651,J5822
20120420,690,J5822,664,C3111
20120420,317,J5822,104,J5822
20120420,317,J5822,214,J5822
20120420,317,J5822,108,J6202
20120420,317,J5822,48,J5822
20120421,272,J5822,59,J6202
20120421,445,J6202,248,M7212
20120421,445,J6202,436,J6202
20120421,445,J6202,85,J5822
20120422,133,F4232,392,J6209
20120422,133,F4232,43,J6122
20120422,177,J5822,206,J6122
20120422,177,J5822,48,J5822
20120422,177,J5822,103,G4651
20120423,119,J6202,32,J6311
20120423,119,J6202,112,J6202
20120423,119,J6202,48,J5822
20120423,272,J5822,59,J6202
20120423,448,J5822,32,J6311
20120423,448,J5822,59,J6202
20120424,185,C2820,242,J6121
20120424,185,C2820,206,J6122
20120424,518,G4651,702,J5822
20120424,361,G4651,48,J5822
20120424,30,F4232,242,J6121
20120424,518,G4651,242,J6121
20120424,646,C2719,206,J6122
20120425,18,N7531,58,J6202
20120425,405,G4651,206,J6122
20120425,405,G4651,237,J5822
20120425,405,G4651,48,J5822
20120425,405,G4651,382,J5822
20120425,659,J6202,206,J6122
20120425,659,J6202,386,J6202
20120426,530,J5822,395,J5822
20120426,530,J5822,59,J6202
20120426,595,J6202,90,J5822
20120426,135,G4652,182,J6022
20120426,135,G4652,206,J6122
20120426,286,G4651,85,J5822
20120426,286,G4651,59,J6202
20120426,286,G4651,48,J5822
20120427,145,J5812,20,C3012
20120427,145,J5812,242,J6121
20120427,145,J5812,570,C2642
20120427,548,M7212,206,J6122
20120427,527,J5811,316,G4791
20120427,540,J5822,182,J6022
20120427,540,J5822,48,J5822
20120427,540,J5822,570,C2642
20120427,600,G4652,242,J6121
20120427,548,M7212,108,J6202
20120428,600,G4652,242,J6121
20120428,78,J6202,589,C2612
20120428,78,J6202,327,J6312
20120428,99,J6202,241,J6121
20120428,99,J6202,206,J6122
20120428,99,J6202,242,J6121
20120429,477,J5822,395,J5822
20120429,477,J5822,116,J6312
20120430,595,J6202,90,J5822
20120430,185,C2820,242,J6121
20120430,185,C2820,206,J6122
20120430,282,F4232,78,J6202
20120430,282,F4232,36,J5822
20120430,285,J5911,494,J6399
20120430,497,J6202,306,J6202
20120430,497,J6202,48,J5822
20120502,96,J6202,663,C3111
20120502,349,J5822,206,J6122
20120502,349,J5822,59,J6202
20120502,349,J5822,48,J5822
20120503,322,J6202,3,K6512
20120503,558,J6202,242,J6121
20120503,558,J6202,86,K6412
20120504,376,J5822,113,J6202
20120504,527,J5811,316,G4791
20120504,388,J5822,218,J6122
20120504,199,J5822,589,C2612
20120504,199,J5822,48,J5822
20120504,301,J5822,108,J6202
20120504,301,J5822,206,J6122
20120504,376,J5822,59,J6202
20120504,376,J5822,78,J6202
20120506,695,J5822,44,K6491
20120506,695,J5822,5,G4651
20120506,695,J5822,50,K6491
20120506,695,J5822,395,J5822
20120509,59,J6202,707,J5822
20120509,59,J6202,486,G4680
20120509,72,F4232,32,J6311
20120509,42,J5822,78,J6202
20120509,42,J5822,470,N7599
20120509,72,F4232,242,J6121
20120510,404,J6399,449,F4111
20120510,404,J6399,48,J5822
20120510,197,F4232,108,J6202
20120510,350,J5822,176,J5822
20120510,350,J5822,570,C2642
20120510,350,J5822,242,J6121
20120510,455,J5822,4,F4122
20120511,350,J5822,176,J5822
20120511,350,J5822,570,C2642
20120511,350,J5822,242,J6121
20120513,322,J6202,3,K6512
20120515,154,J5822,78,J6202
20120515,154,J5822,161,J5822
20120515,407,J5822,463,J5822
20120515,51,J6122,242,J6121
20120515,51,J6122,43,J6122
20120515,65,J5822,43,J6122
20120515,65,J5822,108,J6202
20120515,65,J5822,48,J5822
20120515,65,J5822,589,C2612
20120515,533,J6202,48,J5822
20120516,240,F4232,586,J6122
20120516,240,F4232,217,J6129
20120516,240,F4232,586,J6122
20120516,306,J6202,55,F4232
20120516,306,J6202,176,J5822
20120516,306,J6202,133,F4232
20120516,306,J6202,48,J5822
20120516,353,J5822,112,J6202
20120516,353,J5822,179,J5822
20120517,305,J5822,570,C2642
20120517,305,J5822,242,J6121
20120517,503,J6202,108,J6202
20120517,503,J6202,71,J5822
20120517,503,J6202,76,J5822
20120517,503,J6202,48,J5822
20120518,568,C2642,182,J6022
20120519,152,J6202,589,C2612
20120519,152,J6202,59,J6202
20120519,152,J6202,48,J5822
20120519,152,J6202,570,C2642
20120520,321,J5822,174,J6312
20120521,109,C2641,31,J6202
20120522,138,G4651,85,J5822
20120522,138,G4651,395,J5822
20120522,138,G4651,48,J5822
20120522,240,F4232,586,J6122
20120522,240,F4232,217,J6129
20120522,240,F4232,586,J6122
20120522,652,J6202,182,J6022
20120523,339,G4651,76,J5822
20120523,339,G4651,211,J6202
20120523,339,G4651,425,J5822
20120523,377,J6121,486,G4680
20120523,377,J6121,59,J6202
20120523,377,J6121,206,J6122
20120523,613,J6201,626,M7012
20120523,613,J6201,258,C2520
20120523,709,J5822,176,J5822
20120523,709,J5822,59,J6202
20120524,409,J5822,384,J5822
20120524,409,J5822,565,C3012
20120524,409,J5822,59,J6202
20120524,409,J5822,498,C2642
20120524,356,J6129,44,K6491
20120524,356,J6129,484,K6412
20120524,356,J6129,50,K6491
20120524,356,J6129,41,K6491
20120524,480,J5822,258,C2520
20120525,173,J5822,206,J6122
20120525,367,J5822,225,J5821
20120525,480,J5822,258,C2520
20120526,233,J5822,108,J6202
20120528,309,J5822,48,J5822
20120528,309,J5822,146,C2651
20120528,309,J5822,395,J5822
20120528,309,J5822,589,C2612
20120528,175,J5822,589,C2612
20120528,175,J5822,206,J6122
20120529,563,J6202,382,J5822
20120530,419,F4232,108,J6202
20120530,419,F4232,59,J6202
20120530,493,C2632,242,J6121
20120530,493,C2632,174,J6312
20120530,183,J6202,108,J6202
20120530,183,J6202,48,J5822
20120531,425,J5822,518,G4651
20120531,425,J5822,364,J6022
20120531,425,J5822,182,J6022
20120531,587,J5822,570,C2642
20120531,587,J5822,48,J5822
20120601,541,J5822,112,J6202
20120601,541,J5822,36,J5822
20120601,497,J6202,306,J6202
20120601,497,J6202,48,J5822
20120601,675,G4651,215,J5822
20120604,78,J6202,589,C2612
20120604,78,J6202,327,J6312
20120606,47,J5822,242,J6121
20120607,47,J5822,242,J6121
20120607,300,J6399,554,J6021
20120607,300,J6399,241,J6121
20120608,695,J5822,44,K6491
20120608,75,C2842,59,J6202
20120608,75,C2842,48,J5822
20120608,695,J5822,5,G4651
20120608,695,J5822,50,K6491
20120608,695,J5822,395,J5822
20120608,80,J6202,78,J6202
20120608,80,J6202,85,J5822
20120609,588,J5822,218,J6122
20120609,588,J5822,506,G4791
20120609,588,J5822,576,J5822
20120611,248,M7212,36,J5822
20120612,232,J6202,364,J6022
20120612,232,J6202,226,G4652
20120612,12,C1712,57,J5811
20120612,12,C1712,11,J5811
20120612,140,G4651,242,J6121
20120612,140,G4651,454,J6022
20120612,140,G4651,387,J5822
20120612,219,J6202,518,G4651
20120612,219,J6202,496,J6202
20120612,219,J6202,242,J6121
20120613,12,C1712,57,J5811
20120613,12,C1712,11,J5811
20120614,27,M7140,242,J6121
20120614,498,C2642,206,J6122
20120614,307,J5822,242,J6121
20120614,307,J5822,59,J6202
20120614,307,J5822,230,J6202
20120614,531,J6202,161,J5822
20120615,63,J6202,43,J6122
20120615,293,J5822,86,K6412
20120615,293,J5822,395,J5822
20120615,293,J5822,6,K6412
20120615,293,J5822,484,K6412
20120616,190,G4651,327,J6312
20120616,190,G4651,562,J5822
20120616,301,J5822,108,J6202
20120616,301,J5822,206,J6122
20120617,422,J5822,589,C2612
20120617,422,J5822,59,J6202
20120617,422,J5822,395,J5822
20120617,422,J5822,48,J5822
20120618,668,J5822,112,J6202
20120618,325,J5822,108,J6202
20120618,325,J5822,48,J5822
20120619,247,J6202,48,J5822
20120619,247,J6202,59,J6202
20120619,307,J5822,242,J6121
20120619,307,J5822,59,J6202
20120619,307,J5822,230,J6202
20120619,583,C2721,241,J6121
20120619,583,C2721,43,J6122
20120620,201,J6202,108,J6202
20120620,572,C2641,206,J6122
20120620,572,C2641,241,J6121
20120620,572,C2641,242,J6121
20120620,360,J5822,33,G4761
20120620,360,J5822,6,K6412
20120620,583,C2721,241,J6121
20120620,583,C2721,43,J6122
20120621,100,J6311,41,K6491
20120621,568,C2642,182,J6022
20120621,672,J5822,112,J6202
20120622,653,J5822,668,J5822
20120622,653,J5822,155,J6129
20120622,186,J5822,40,K6491
20120622,186,J5822,498,C2642
20120622,186,J5822,206,J6122
20120622,534,J5822,22,J6202
20120623,420,G4651,77,J6202
20120623,623,J5822,108,J6202
20120623,623,J5822,436,J6202
20120623,623,J5822,626,M7012
20120624,435,J6202,33,G4761
20120624,435,J6202,108,J6202
20120624,435,J6202,48,J5822
20120625,308,J5822,108,J6202
20120625,308,J5822,59,J6202
20120626,380,J5822,206,J6122
20120626,380,J5822,242,J6121
20120626,583,C2721,241,J6121
20120626,583,C2721,43,J6122
20120627,318,J5822,5,G4651
20120627,318,J5822,395,J5822
20120627,318,J5822,484,K6412
20120628,656,J6202,101,J6202
20120628,656,J6202,59,J6202
20120628,656,J6202,48,J5822
20120629,473,J5822,59,J6202
20120629,473,J5822,463,J5822
20120629,649,J6202,59,J6202
20120629,649,J6202,78,J6202
20120629,649,J6202,48,J5822
20120702,280,J5822,206,J6122
20120702,280,J5822,242,J6121
20120703,526,J5822,108,J6202
20120704,54,J6129,44,K6491
20120704,54,J6129,50,K6491
20120704,54,J6129,41,K6491
20120704,198,J5822,711,J6202
20120704,198,J5822,417,J5822
20120704,290,J6399,663,C3111
20120704,290,J6399,48,J5822
20120705,135,G4652,182,J6022
20120705,380,J5822,206,J6122
20120705,380,J5822,242,J6121
20120705,135,G4652,206,J6122
20120705,60,J5822,73,J5822
20120705,60,J5822,116,J6312
20120708,688,J5812,470,N7599
20120709,127,G4651,48,J5822
20120712,440,J5822,76,J5822
20120712,440,J5822,113,J6202
20120712,440,J5822,242,J6121
20120712,604,J5822,8,K6412
20120712,604,J5822,484,K6412
20120713,344,J6399,327,J6312
20120713,344,J6399,17,J5812
20120713,344,J6399,48,J5822
20120714,544,J5822,108,J6202
20120714,544,J5822,43,J6122
20120714,320,J6129,44,K6491
20120714,320,J6129,484,K6412
20120714,320,J6129,50,K6491
20120714,320,J6129,41,K6491
20120716,473,J5822,59,J6202
20120716,473,J5822,463,J5822
20120716,615,J5822,48,J5822
20120716,615,J5822,570,C2642
20120717,471,J5822,31,J6202
20120717,471,J5822,558,J6202
20120717,616,J5822,618,J5822
20120717,616,J5822,506,G4791
20120717,616,J5822,296,J5822
20120719,127,G4651,48,J5822
20120720,344,J6399,327,J6312
20120720,344,J6399,17,J5812
20120720,344,J6399,48,J5822
20120720,680,J5822,558,J6202
20120720,680,J5822,113,J6202
20120722,396,J5822,642,C2411
20120722,396,J5822,589,C2612
20120722,396,J5822,108,J6202
20120724,646,C2719,206,J6122
20120730,58,J6202,8,K6412
20120730,58,J6202,484,K6412
20120730,58,J6202,6,K6412
20120730,54,J6129,44,K6491
20120730,54,J6129,50,K6491
20120730,54,J6129,41,K6491
20120731,461,J6202,1,G4711
20120801,214,J5822,1,G4711
20120801,214,J5822,1,G4711
20120809,460,J5822,32,J6311
20120809,460,J5822,108,J6202
20120809,460,J5822,59,J6202
20120809,460,J5822,52,J6202
20120810,598,J6022,171,G4791
20120810,329,C2651,78,J6202
20120810,329,C2651,48,J5822
20120810,329,C2651,395,J5822
20120810,329,C2651,242,J6121
20120811,346,C2890,85,J5822
20120813,358,J6202,112,J6202
20120813,460,J5822,32,J6311
20120813,460,J5822,108,J6202
20120813,460,J5822,59,J6202
20120813,460,J5822,52,J6202
20120820,132,J6202,8,K6412
20120820,132,J6202,32,J6311
20120820,132,J6202,3,K6512
20120824,134,J5920,570,C2642
20120830,638,J5822,10,K6412
20120830,638,J5822,366,J5822
20120830,638,J5822,627,K6412
20120905,490,G4651,48,J5822
20120905,490,G4651,395,J5822
20120905,490,G4651,59,J6202
20120906,427,J5822,241,J6121
20120906,427,J5822,43,J6122
20120906,427,J5822,108,J6202
20120910,52,J6202,506,G4791
20120910,52,J6202,48,J5822
20120910,52,J6202,108,J6202
20120910,427,J5822,241,J6121
20120910,427,J5822,43,J6122
20120910,427,J5822,108,J6202
20120912,522,G4651,651,J5822
20120917,137,J5811,106,J5822
20120918,358,J6202,112,J6202
20120920,219,J6202,518,G4651
20120920,219,J6202,496,J6202
20120920,219,J6202,242,J6121
20120921,219,J6202,518,G4651
20120921,219,J6202,496,J6202
20120921,219,J6202,242,J6121
20120924,115,J5822,449,F4111
20120924,115,J5822,48,J5822
20120924,635,J5822,647,J5822
20120924,635,J5822,63,J6202
20120930,498,C2642,206,J6122
20121010,378,J5822,395,J5822
20121029,168,J5822,395,J5822
20121105,132,J6202,32,J6311
20121105,132,J6202,3,K6512
20121107,522,G4651,651,J5822
20121113,142,G4651,322,J6202
20121113,142,G4651,48,J5822
20121113,142,G4651,214,J5822
20121113,142,G4651,242,J6121
20121121,69,J6209,8,K6412
20121124,93,J5822,214,J5822
20121124,93,J5822,59,J6202
20121124,93,J5822,52,J6202
20121129,560,J6202,13,C3012
20121204,248,M7212,36,J5822
20121204,67,J5811,1,G4711
20121211,81,J6201,39,J6202
20121211,81,J6201,118,S9512
20121211,81,J6201,108,J6202
20121211,400,J5822,26,G4651
20121211,400,J5822,8,K6412
20121211,400,J5822,41,K6491
20121211,400,J5822,6,K6412
20121212,558,J6202,242,J6121
20121212,558,J6202,86,K6412
20121213,473,J5822,59,J6202
20121213,473,J5822,463,J5822
20121213,184,J5822,114,K6511
20121214,516,J5822,23,J5822
20121214,516,J5822,108,J6202
20121214,516,J5822,36,J5822
20121224,63,J6202,43,J6122
20121224,680,J5822,558,J6202
20121224,680,J5822,113,J6202
20121226,444,J5822,59,J6202
20121226,444,J5822,206,J6122
20121227,188,G4651,106,J5822
20121228,184,J5822,114,K6511
20130107,400,J5822,26,G4651
20130107,400,J5822,8,K6412
20130107,400,J5822,41,K6491
20130107,400,J5822,6,K6412
20130116,186,J5822,40,K6491
20130116,186,J5822,498,C2642
20130116,186,J5822,206,J6122
20130117,416,J5822,206,J6122
20130117,416,J5822,242,J6121
20130117,416,J5822,43,J6122
20130121,360,J5822,33,G4761
20130121,360,J5822,6,K6412
20130122,302,J5821,85,J5822
20130122,302,J5821,4,F4122
20130122,302,J5821,644,F4122
20130124,416,J5822,206,J6122
20130124,416,J5822,242,J6121
20130124,416,J5822,43,J6122
20130125,515,J5822,83,J5822
20130129,557,J5822,626,M7012
20130130,165,J5822,667,H5299
20130201,213,C2642,230,J6202
20130201,213,C2642,214,J5822
20130204,657,J5822,666,C2911
20130218,335,J5822,32,J6311
20130218,335,J5822,48,J5822
20130218,335,J5822,104,J5822
20130222,284,J5822,570,C2642
20130226,302,J5821,85,J5822
20130226,302,J5821,4,F4122
20130226,302,J5821,644,F4122
20130228,305,J5822,570,C2642
20130228,305,J5822,242,J6121
20130306,573,J5822,59,J6202
20130306,573,J5822,242,J6121
20130306,573,J5822,43,J6122
20130306,573,J5822,48,J5822
20130306,462,J5822,395,J5822
20130306,462,J5822,108,J6202
20130307,697,J6202,570,C2642
20130307,697,J6202,48,J5822
20130307,697,J6202,108,J6202
20130311,631,G4651,395,J5822
20130312,345,J5822,484,K6412
20130313,517,C2811,463,J5822
20130313,517,C2811,182,J6022
20130314,361,G4651,108,J6202
20130314,361,G4651,48,J5822
20130315,685,J5822,663,C3111
20130315,685,J5822,664,C3111
20130315,36,J5822,242,J6121
20130315,36,J5822,59,J6202
20130315,685,J5822,651,J5822
20130318,366,J5822,48,J5822
20130318,366,J5822,59,J6202
20130318,366,J5822,108,J6202
20130319,658,J5822,663,C3111
20130319,658,J5822,664,C3111
20130319,517,C2811,463,J5822
20130319,517,C2811,182,J6022
20130319,631,G4651,395,J5822
20130320,497,J6202,48,J5822
20130321,564,C2641,241,J6121
20130321,564,C2641,206,J6122
20130321,399,J5822,113,J6202
20130324,340,G4651,395,J5822
20130324,340,G4651,306,J6202
20130325,235,J5822,663,C3111
20130325,235,J5822,664,C3111
20130326,411,J5822,85,J5822
20130326,411,J5822,48,J5822
20130326,195,J6202,3,K6512
20130326,195,J6202,48,J5822
20130326,194,G4645,67,J5811
20130326,194,G4645,88,J5811
20130326,298,J5822,498,C2642
20130327,133,F4232,392,J6209
20130327,133,F4232,43,J6122
20130328,164,J6202,59,J6202
20130328,164,J6202,48,J5822
20130328,164,J6202,108,J6202
20130328,361,G4651,108,J6202
20130328,361,G4651,48,J5822
20130328,248,M7212,131,J5822
20130328,661,J6202,113,J6202
20130328,661,J6202,78,J6202
20130328,445,J6202,248,M7212
20130328,445,J6202,436,J6202
20130328,445,J6202,85,J5822
20130401,333,J5822,663,C3111
20130401,471,J5822,108,J6202
20130401,471,J5822,48,J5822
20130401,471,J5822,31,J6202
20130401,21,J6202,85,J5822
20130402,343,J6202,77,J6202
20130402,343,J6202,182,J6022
20130402,343,J6202,108,J6202
20130402,343,J6202,206,J6122
20130402,361,G4651,108,J6202
20130402,361,G4651,48,J5822
20130402,195,J6202,3,K6512
20130402,195,J6202,48,J5822
20130402,575,J5822,59,J6202
20130402,575,J5822,48,J5822
20130403,686,J5822,663,C3111
20130403,686,J5822,664,C3111
20130403,686,J5822,446,C3111
20130403,283,J5822,59,J6202
20130403,412,J5822,242,J6121
20130403,412,J5822,214,J5822
20130404,404,J6399,242,J6121
20130404,124,J6202,108,J6202
20130404,361,G4651,108,J6202
20130404,361,G4651,48,J5822
20130404,404,J6399,506,G4791
20130404,420,G4651,77,J6202
20130404,109,C2641,242,J6121
20130404,124,J6202,35,K6412
20130409,435,J6202,23,J5822
20130409,435,J6202,33,G4761
20130409,435,J6202,59,J6202
20130409,245,F4232,242,J6121
20130409,245,F4232,230,J6202
20130409,245,F4232,48,J5822
20130409,692,J5822,473,J5822
20130410,497,J6202,48,J5822
20130410,5,G4651,587,J5822
20130410,5,G4651,132,J6202
20130411,185,C2820,76,J5822
20130411,352,J6202,36,J5822
20130411,18,N7531,58,J6202
20130411,133,F4232,392,J6209
20130411,133,F4232,43,J6122
20130412,487,G4651,76,J5822
20130412,111,F4232,242,J6121
20130412,111,F4232,48,J5822
20130412,111,F4232,206,J6122
20130412,99,J6202,55,F4232
20130412,99,J6202,241,J6121
20130412,99,J6202,242,J6121
20130412,602,J5822,258,C2520
20130412,602,J5822,354,C3131
20130412,602,J5822,626,M7012
20130413,525,J5822,119,J6202
20130413,525,J5822,48,J5822
20130414,657,J5822,395,J5822
20130415,404,J6399,242,J6121
20130415,404,J6399,506,G4791
20130415,177,J5822,395,J5822
20130415,177,J5822,125,F4232
20130415,177,J5822,103,G4651
20130415,406,J5822,48,J5822
20130415,406,J5822,59,J6202
20130416,657,J5822,395,J5822
20130417,197,F4232,206,J6122
20130417,477,J5822,48,J5822
20130417,197,F4232,108,J6202
20130418,36,J5822,242,J6121
20130418,36,J5822,59,J6202
20130418,690,J5822,663,C3111
20130418,145,J5812,242,J6121
20130418,145,J5812,570,C2642
20130418,349,J5822,108,J6202
20130418,349,J5822,377,J6121
20130418,349,J5822,59,J6202
20130418,349,J5822,206,J6122
